index,lon,lat,taxonomy,number,structural,night,ID_1,id,occupancy
115,16.158749976999996,47.192083337999996,CR/LFINF+CDL/HBET:3-5/3.0,1.004612620343801,4137879.4026375064,0.0,AUT.1_1,Com_115,Com
116,16.158749976999996,47.192083337999996,CR/LFINF+CDM/HBET:3-5,2.012401969724604,7990965.433860812,0.0,AUT.1_1,Com_116,Com
117,16.158749976999996,47.192083337999996,CR/LFINF+CDN/HBET:3-5,1.0025398065839606,3894278.3931776905,0.0,AUT.1_1,Com_117,Com
118,16.158749976999996,47.192083337999996,CR/LWAL+CDH/HBET:3-5,0.9866497139224415,5003388.411315957,0.0,AUT.1_1,Com_118,Com
119,16.158749976999996,47.192083337999996,CR/LWAL+CDM/HBET:3-5,1.0319109956363879,5671419.745777955,0.0,AUT.1_1,Com_119,Com
120,16.158749976999996,47.192083337999996,CR/LWAL+CDN/H:1,0.9313623532907443,2767230.295052741,0.0,AUT.1_1,Com_120,Com
121,16.158749976999996,47.192083337999996,CR/LWAL+CDN/H:2,1.0089043327179938,2996887.876594637,0.0,AUT.1_1,Com_121,Com
122,16.158749976999996,47.192083337999996,CR/LWAL+CDN/HBET:3-5,0.9588057220870183,4705906.876286579,0.0,AUT.1_1,Com_122,Com
123,16.158749976999996,47.192083337999996,CR/LWAL+CDN/HBET:6-,0.963022141063684,5003766.544587993,0.0,AUT.1_1,Com_123,Com
124,16.158749976999996,47.192083337999996,MUR+CL/LWAL+CDN/H:1,4.993467413512724,11999130.84086897,0.0,AUT.1_1,Com_124,Com
125,16.158749976999996,47.192083337999996,MUR+CL/LWAL+CDN/H:2,5.00832197460301,13299803.382565362,0.0,AUT.1_1,Com_125,Com
126,16.158749976999996,47.192083337999996,W/LWAL+CDN/H:2,1.0210185933710596,2741136.581568312,0.0,AUT.1_1,Com_126,Com
127,16.158749976999996,47.242083338,CR+PC/LWAL+CDN/HBET:3-5,1.0038578946382757,4739170.072588348,0.0,AUT.1_1,Com_127,Com
128,16.158749976999996,47.242083338,CR/LFINF+CDL/H:2/3.0,1.0835886750827315,3215386.6382890083,0.0,AUT.1_1,Com_128,Com
129,16.158749976999996,47.242083338,CR/LFINF+CDL/HBET:3-5/3.0,2.009225240687602,8275758.805275013,0.0,AUT.1_1,Com_129,Com
130,16.158749976999996,47.242083338,CR/LFINF+CDL/HBET:6-/3.0,1.024002964736737,5718201.351304199,0.0,AUT.1_1,Com_130,Com
131,16.158749976999996,47.242083338,CR/LFINF+CDM/HBET:3-5,1.006200984862302,3995482.716930406,0.0,AUT.1_1,Com_131,Com
132,16.158749976999996,47.242083338,CR/LFINF+CDM/HBET:6-,1.024002964736737,5718201.351304199,0.0,AUT.1_1,Com_132,Com
133,16.158749976999996,47.242083338,MUR+CL/LWAL+CDN/H:1,2.9960804481076346,7199478.504521383,0.0,AUT.1_1,Com_133,Com
134,16.158749976999996,47.242083338,MUR+CL/LWAL+CDN/H:2,1.001664394920602,2659960.6765130726,0.0,AUT.1_1,Com_134,Com
135,16.158749976999996,47.342083338,CR+PC/LWAL+CDL/HBET:3-5/3.0,0.9997128617429293,3932164.142359046,0.0,AUT.1_1,Com_135,Com
136,16.158749976999996,47.342083338,CR+PC/LWAL+CDL/HBET:6-/3.0,0.9509712443803546,4152457.386580711,0.0,AUT.1_1,Com_136,Com
137,16.158749976999996,47.342083338,CR+PC/LWAL+CDM/HBET:3-5,1.0144938911126813,4240279.028930226,0.0,AUT.1_1,Com_137,Com
138,16.158749976999996,47.342083338,CR+PC/LWAL+CDN/HBET:6-,0.9509712443803546,4152457.386580711,0.0,AUT.1_1,Com_138,Com
139,16.158749976999996,47.342083338,CR/LFINF+CDH/HBET:6-,1.024002964736737,5718201.351304199,0.0,AUT.1_1,Com_139,Com
140,16.158749976999996,47.342083338,CR/LFINF+CDL/H:1/3.0,1.0017373569513164,2972505.1458020178,0.0,AUT.1_1,Com_140,Com
141,16.158749976999996,47.342083338,CR/LFINF+CDL/HBET:3-5/3.0,3.013837861031403,12413638.20791252,0.0,AUT.1_1,Com_141,Com
142,16.158749976999996,47.342083338,CR/LFINF+CDL/HBET:6-/3.0,1.024002964736737,5718201.351304199,0.0,AUT.1_1,Com_142,Com
143,16.158749976999996,47.342083338,CR/LFINF+CDM/H:2,2.167177350165463,6430773.276578017,0.0,AUT.1_1,Com_143,Com
144,16.158749976999996,47.342083338,CR/LFINF+CDM/HBET:3-5,2.012401969724604,7990965.433860812,0.0,AUT.1_1,Com_144,Com
