id,lon,lat,taxonomy,number,structural,night,occupancy,id_1,name_1
Com_143,15.0087403431233,47.2691488324249,CR/LWAL+CDN/H:1,50.568999999999996,150248792.316,0,Com,AUT.6_1,Styria
Com_144,15.0087403431233,47.2691488324249,CR/LWAL+CDM/HBET:3-5,146.83,901037447.8560001,0,Com,AUT.6_1,Styria
Com_145,15.0087403431233,47.2691488324249,CR/LWAL+CDM/HBET:3-5,50.568999999999996,150248792.316,0,Com,AUT.6_1,Styria
Com_146,15.0087403431233,47.2691488324249,CR/LWAL+CDM/H:2,50.568999999999996,150248792.316,0,Com,AUT.6_1,Styria
Com_147,15.0087403431233,47.2691488324249,CR/LWAL+CDM/H:1,50.568999999999996,150248792.316,0,Com,AUT.6_1,Styria
Com_148,15.0087403431233,47.2691488324249,CR/LWAL+CDL/HBET:3-5/8.0,88.098,540622468.7135999,0,Com,AUT.6_1,Styria
Com_149,15.0087403431233,47.2691488324249,CR/LWAL+CDL/HBET:3-5/8.0,50.568999999999996,150248792.316,0,Com,AUT.6_1,Styria
Com_150,15.0087403431233,47.2691488324249,CR/LWAL+CDL/H:2/8.0,50.568999999999996,150248792.316,0,Com,AUT.6_1,Styria
Com_151,15.0087403431233,47.2691488324249,CR/LWAL+CDL/H:1/8.0,50.568999999999996,150248792.316,0,Com,AUT.6_1,Styria
Com_152,15.0087403431233,47.2691488324249,CR/LWAL+CDH/HBET:3-5,146.83,901037447.8560001,0,Com,AUT.6_1,Styria
Com_153,15.0087403431233,47.2691488324249,CR/LWAL+CDH/HBET:3-5,101.13799999999999,300497584.632,0,Com,AUT.6_1,Styria
Com_154,15.0087403431233,47.2691488324249,CR/LFINF+CDN/HBET:6-,176.196,1081244937.4271998,0,Com,AUT.6_1,Styria
Com_155,15.0087403431233,47.2691488324249,CR/LFINF+CDN/HBET:6-,50.568999999999996,150248792.316,0,Com,AUT.6_1,Styria
Com_156,15.0087403431233,47.2691488324249,CR/LFINF+CDN/HBET:3-5,167.43200000000004,496829311.7136001,0,Com,AUT.6_1,Styria
Com_157,15.0087403431233,47.2691488324249,CR/LFINF+CDN/HBET:3-5,176.196,1081244937.4271998,0,Com,AUT.6_1,Styria
Com_158,15.0087403431233,47.2691488324249,CR/LFINF+CDN/HBET:3-5,303.414,901492753.896,0,Com,AUT.6_1,Styria
Com_159,15.0087403431233,47.2691488324249,CR/LFINF+CDN/H:1,41.858000000000004,124207327.92839998,0,Com,AUT.6_1,Styria
Com_160,15.0087403431233,47.2691488324249,CR/LFINF+CDM/HBET:6-,176.196,1081244937.4271998,0,Com,AUT.6_1,Styria
Com_161,15.0087403431233,47.2691488324249,CR/LFINF+CDM/HBET:6-,50.568999999999996,150248792.316,0,Com,AUT.6_1,Styria
Com_162,15.0087403431233,47.2691488324249,CR/LFINF+CDM/HBET:3-5,125.574,372621983.7852,0,Com,AUT.6_1,Styria
Com_163,15.0087403431233,47.2691488324249,CR/LFINF+CDM/HBET:3-5,176.196,1081244937.4271998,0,Com,AUT.6_1,Styria
Com_164,15.0087403431233,47.2691488324249,CR/LFINF+CDM/HBET:3-5,303.414,901492753.896,0,Com,AUT.6_1,Styria
Com_165,15.0087403431233,47.2691488324249,CR/LFINF+CDM/H:2,41.858000000000004,124207327.92839998,0,Com,AUT.6_1,Styria
Com_166,15.0087403431233,47.2691488324249,CR/LFINF+CDM/H:1,41.858000000000004,124207327.92839998,0,Com,AUT.6_1,Styria
Com_167,15.0087403431233,47.2691488324249,CR/LFINF+CDL/HBET:6-/8.0,176.196,1081244937.4271998,0,Com,AUT.6_1,Styria
Com_168,15.0087403431233,47.2691488324249,CR/LFINF+CDL/HBET:6-/8.0,50.568999999999996,150248792.316,0,Com,AUT.6_1,Styria
Com_169,15.0087403431233,47.2691488324249,CR/LFINF+CDL/HBET:3-5/8.0,125.574,372621983.7852,0,Com,AUT.6_1,Styria
Com_170,15.0087403431233,47.2691488324249,CR/LFINF+CDL/HBET:3-5/8.0,323.026,1982282385.2832,0,Com,AUT.6_1,Styria
Com_171,15.0087403431233,47.2691488324249,CR/LFINF+CDL/HBET:3-5/8.0,556.259,1652736715.476,0,Com,AUT.6_1,Styria
